accountAgeDays,numItems,localTime,paymentMethod,paymentMethodAgeDays,Category,isWeekend,label
564,1,4.748314,paypal,547.8152778,electronics,1,0
2000,1,4.886641,creditcard,0.002777778,shopping,0,0
947,3,4.876771,creditcard,208.3854167,electronics,0,0
46,1,4.886641,creditcard,44.9875,electronics,1,0
4,1,5.034622,creditcard,3.308333333,shopping,1,0
993,1,4.745402,creditcard,0,shopping,0,0
8,1,4.921349,creditcard,7.046527778,food,1,0
13,1,4.895263,creditcard,12.87916667,shopping,1,0
323,1,5.017904,creditcard,322.0611111,electronics,0,0
2000,1,4.921318,creditcard,0.001388889,food,0,0
618,1,3.483951,paypal,542.5013889,shopping,1,0
2000,1,4.742303,paypal,0.003472222,shopping,0,0
915,1,4.836982,creditcard,363.9083333,electronics,1,0
2000,1,4.965339,creditcard,0,shopping,0,0
2000,1,4.895263,creditcard,0.001388889,food,1,0
2000,1,5.017904,creditcard,1045.021528,shopping,1,0
20,1,4.745402,creditcard,14.14791667,shopping,1,0
2000,1,4.836982,creditcard,0,shopping,0,0
2000,1,4.461622,creditcard,1.506944444,electronics,0,0
1425,1,4.921318,creditcard,0,electronics,0,0
1156,1,4.886641,creditcard,0,food,1,0
180,1,4.962055,creditcard,0.132638889,food,1,0
2000,1,4.461622,paypal,504.7409722,electronics,0,0
1985,1,4.742303,paypal,32.67569444,food,0,0
2000,1,4.748314,creditcard,52.84375,food,0,0
8,1,4.895263,paypal,7.839583333,shopping,0,0
82,1,4.52458,storecredit,81.95416667,food,1,0
1804,1,4.876771,paypal,0,shopping,1,0
6,1,4.52458,paypal,0.310416667,shopping,0,0
1922,1,3.066058,paypal,0.902777778,shopping,0,0
155,3,4.742303,creditcard,0.007638889,electronics,1,0
2000,1,3.954522,creditcard,0,food,1,0
1936,1,5.017904,creditcard,0,shopping,0,0
2000,1,4.745402,creditcard,0,shopping,0,0
55,1,4.895263,creditcard,0.026388889,food,1,0
1576,1,4.836982,creditcard,0.000694444,electronics,1,0
215,1,2.596228,creditcard,214.3020833,shopping,1,0
2000,2,4.895263,creditcard,0.513888889,food,0,0
310,2,3.066058,creditcard,309.8388889,food,0,0
9,1,4.52458,paypal,8.150694444,food,0,0
6,1,4.745402,creditcard,5.559722222,electronics,0,0
1507,1,4.876771,creditcard,257.2326389,food,1,0
1,2,4.505662,creditcard,0,electronics,,1
2000,1,4.057414,creditcard,618.0784722,electronics,0,0
2000,1,5.034622,creditcard,449.0972222,shopping,1,0
379,1,4.921318,creditcard,0,food,1,0
22,2,4.876771,creditcard,0,food,0,0
89,1,2.94894,paypal,0,food,0,0
1772,1,4.745402,creditcard,0,shopping,1,0
52,1,4.742303,paypal,0,food,1,0
28,1,5.034622,creditcard,27.98541667,electronics,0,0
1141,1,4.876771,creditcard,0,shopping,1,0
144,1,4.52458,creditcard,143.925,electronics,0,0
170,1,4.886641,storecredit,0,shopping,1,0
152,1,4.876771,creditcard,0,shopping,0,0
5,1,4.745402,paypal,4.124305556,food,0,0
2000,1,4.836982,storecredit,0,electronics,0,0
2000,1,5.034622,creditcard,441.8381944,food,1,0
953,1,4.921349,creditcard,244.3020833,electronics,1,0
1259,1,5.017904,creditcard,0.014583333,food,1,0
2000,1,3.954522,creditcard,1067.474306,shopping,0,0
2000,1,5.034622,creditcard,149.8701389,electronics,0,0
1718,1,4.876771,creditcard,0.002777778,electronics,0,0
52,1,4.886641,storecredit,51.90833333,electronics,1,0
1371,1,4.895263,creditcard,0,electronics,0,0
519,1,4.895263,creditcard,0,food,1,0
2,1,4.895263,creditcard,0.004861111,food,1,0
1744,1,4.745402,creditcard,0.002083333,electronics,0,0
2000,1,4.505662,creditcard,0.002777778,electronics,1,0
17,1,5.034622,creditcard,0,shopping,0,0
2000,1,5.034622,creditcard,532.2097222,food,0,0
1655,1,4.921349,creditcard,0,food,0,0
206,1,3.575983,paypal,205.5104167,food,1,0
2000,1,5.040929,creditcard,965.3583333,food,1,0
598,1,4.921318,paypal,0,food,0,0
867,1,4.921349,paypal,0,shopping,1,0
659,1,4.52458,creditcard,29.12430556,electronics,0,0
82,1,4.461622,paypal,81.77361111,food,0,0
525,1,3.483951,creditcard,0.000694444,food,1,0
1595,1,4.886641,creditcard,543.93125,electronics,0,0
895,1,4.876771,creditcard,161.0909722,food,1,0
918,1,4.748314,storecredit,7.753472222,shopping,1,0
127,2,4.748314,creditcard,121.0777778,food,1,0
29,1,4.921349,creditcard,0,electronics,1,0
6,1,4.836982,creditcard,5.8375,shopping,0,0
2000,1,4.836982,creditcard,529.6284722,electronics,1,0
1353,1,4.836982,paypal,0,electronics,0,0
2000,1,4.886641,creditcard,0,electronics,0,0
18,1,4.52458,creditcard,17.79375,shopping,0,0
2000,1,4.505662,creditcard,755.28125,electronics,1,0
1614,1,4.836982,creditcard,0,electronics,1,0
1572,1,4.965339,creditcard,0.000694444,electronics,1,0
1034,1,5.040929,creditcard,0.001388889,electronics,0,0
34,1,4.52458,creditcard,0,electronics,1,0
1257,1,5.017904,creditcard,0.001388889,electronics,0,0
1524,1,4.836982,creditcard,0,shopping,1,0
2000,1,4.742303,creditcard,286.5284722,electronics,0,0
2000,1,4.745402,creditcard,1063.730556,electronics,1,0
2000,1,4.876771,creditcard,0.000694444,food,0,0
1466,1,4.505662,creditcard,0,shopping,1,0
2000,1,4.748314,storecredit,1289.714583,electronics,1,0
1736,1,4.876771,creditcard,0,electronics,0,0
155,1,4.962055,creditcard,0.000694444,electronics,0,0
7,1,5.017904,creditcard,0,shopping,1,0
2000,1,4.921318,creditcard,0.002777778,electronics,0,0
483,1,4.876771,creditcard,7.103472222,electronics,1,0
115,1,4.742303,creditcard,114.9597222,shopping,0,0
2000,1,4.742303,creditcard,0,food,1,0
2000,1,4.748314,creditcard,12.17430556,food,1,0
1219,1,4.876771,paypal,0,food,1,0
2000,1,3.954522,creditcard,0,shopping,1,0
736,1,4.965339,creditcard,0.000694444,food,1,0
1,1,4.895263,paypal,0.007638889,shopping,,1
2000,1,4.886641,paypal,662.875,food,0,0
987,1,5.040929,paypal,0.420138889,shopping,1,0
675,2,4.886641,creditcard,0,electronics,0,0
156,1,4.836982,creditcard,0.002083333,food,1,0
120,1,4.895263,creditcard,119.8138889,food,0,0
46,5,4.748314,paypal,27.86458333,food,1,0
14,1,5.034622,paypal,0,electronics,0,0
239,1,4.057414,creditcard,0,electronics,1,0
729,1,4.876771,paypal,38.09652778,electronics,0,0
613,1,4.748314,storecredit,0.000694444,food,1,0
1673,1,2.596228,creditcard,0.118055556,food,0,0
1990,1,4.505662,paypal,0.000694444,electronics,1,0
2000,1,5.040929,creditcard,0,shopping,1,0
25,1,4.836982,creditcard,0,food,0,0
235,1,5.017904,storecredit,0,food,1,0
4,1,4.921318,creditcard,3.154166667,shopping,1,0
1093,1,4.921349,creditcard,0.9,food,0,0
3,1,4.745402,creditcard,2.045833333,food,0,0
1924,1,4.965339,creditcard,0,electronics,1,0
2000,1,4.52458,creditcard,1914.3,food,1,0
929,1,4.962055,creditcard,0,food,1,0
1602,1,4.505662,creditcard,0.005555556,shopping,1,0
248,1,5.017904,creditcard,244.3833333,shopping,1,0
2,1,4.748314,creditcard,0.008333333,shopping,1,0
434,1,4.836982,creditcard,0,electronics,0,0
7,1,4.962055,creditcard,3.704861111,electronics,0,0
64,2,4.886641,creditcard,0,shopping,1,0
106,1,4.886641,creditcard,105.8909722,shopping,0,0
26,1,4.895263,creditcard,0,food,0,0
95,1,4.962055,creditcard,0.001388889,electronics,1,0
52,1,4.748314,paypal,0.104861111,shopping,0,0
1860,1,4.962055,creditcard,0,shopping,0,0
288,1,4.057414,creditcard,287.4736111,shopping,1,0
2000,1,4.886641,creditcard,0,food,0,0
2,1,5.034622,creditcard,1.14375,food,0,0
2000,1,5.017904,creditcard,0,shopping,1,0
1238,1,5.040929,creditcard,129.1777778,food,1,0
93,1,4.52458,paypal,92.37361111,electronics,1,0
1892,1,4.965339,creditcard,4.169444444,shopping,0,0
2000,1,3.954522,creditcard,1067.480556,electronics,1,0
858,5,4.876771,creditcard,312.7722222,food,0,0
1962,1,4.921349,creditcard,1398.057639,shopping,0,0
2,1,4.057414,creditcard,1.461805556,electronics,0,0
733,1,4.836982,creditcard,0.000694444,electronics,0,0
1539,1,4.921318,creditcard,982.9326389,electronics,0,0
1637,1,4.965339,creditcard,0,shopping,0,0
1644,1,4.745402,creditcard,0,shopping,0,0
951,1,4.962055,creditcard,0,shopping,1,0
145,10,4.52458,storecredit,144.9222222,shopping,0,0
51,1,5.040929,creditcard,50.92430556,shopping,1,0
35,1,5.040929,paypal,0.001388889,electronics,1,0
2000,1,5.034622,creditcard,581.1131944,food,1,0
566,1,4.505662,creditcard,492.3895833,electronics,0,0
531,1,4.836982,creditcard,0,food,0,0
14,1,5.017904,storecredit,0,food,0,0
2000,1,5.017904,creditcard,0.000694444,shopping,0,0
2000,1,4.886641,creditcard,416.7041667,shopping,1,0
150,1,4.962055,paypal,149.0479167,food,0,0
161,1,4.745402,creditcard,0,electronics,1,0
105,1,4.52458,paypal,104.7513889,electronics,1,0
897,1,4.505662,paypal,0.002083333,food,0,0
2000,1,4.876771,creditcard,844.1479167,food,1,0
1694,1,4.965339,paypal,1294.855556,shopping,0,0
1673,1,4.921318,paypal,0.009722222,electronics,1,0
43,1,4.52458,creditcard,0.025,food,1,0
161,1,5.040929,creditcard,0,electronics,1,0
36,1,4.965339,creditcard,0,electronics,1,0
1274,1,5.017904,creditcard,0.002777778,food,0,0
1486,1,5.017904,creditcard,0,shopping,0,0
1656,1,4.962055,paypal,0,electronics,1,0
1228,1,4.965339,storecredit,0,food,0,0
2000,1,4.962055,creditcard,0,electronics,0,0
590,2,4.52458,creditcard,109.1743056,food,0,0
218,1,5.034622,creditcard,0.006944444,electronics,1,0
27,1,5.040929,creditcard,0,food,0,0
849,1,4.836982,paypal,0.000694444,food,1,0
8,1,3.954522,paypal,7.586805556,shopping,1,0
1402,1,4.921318,creditcard,0.001388889,electronics,0,0
519,1,4.057414,paypal,518.1722222,electronics,1,0
133,1,4.895263,creditcard,0,electronics,1,0
2000,1,4.742303,creditcard,0.020138889,food,0,0
9,1,4.52458,paypal,8.700694444,shopping,1,0
2,1,4.965339,creditcard,0.111111111,electronics,0,0
2000,1,4.962055,creditcard,587.1729167,shopping,0,0
943,1,4.876771,creditcard,0,food,0,0
44,1,5.040929,creditcard,43.49791667,shopping,1,0
99,1,4.52458,creditcard,97.99930556,electronics,0,0
1754,2,4.748314,creditcard,0,electronics,1,0
1901,1,4.057414,creditcard,0.336805556,food,1,0
1580,1,4.921318,creditcard,147.8819444,food,1,0
2000,1,4.876771,creditcard,0,electronics,1,0
7,1,5.034622,creditcard,6.986805556,electronics,0,0
244,1,4.962055,creditcard,0,food,1,0
1999,1,4.745402,paypal,63.95763889,electronics,1,0
25,1,4.742303,creditcard,0.000694444,food,1,0
193,1,3.575983,creditcard,192.5104167,electronics,1,0
4,1,4.965339,creditcard,3.231944444,electronics,1,0
30,1,4.836982,paypal,29.99583333,shopping,1,0
12,1,4.962055,paypal,11,electronics,1,0
19,1,4.921349,creditcard,0.005555556,electronics,1,0
120,1,4.742303,creditcard,0,shopping,1,0
63,1,4.962055,paypal,0.002083333,shopping,1,0
715,1,4.886641,creditcard,224.5680556,electronics,0,0
2000,1,4.886641,paypal,0,shopping,0,0
2000,1,4.876771,paypal,0.001388889,food,1,0
2000,3,4.745402,creditcard,1751.576389,electronics,0,0
2000,1,4.52458,creditcard,0.018055556,food,0,0
238,1,4.836982,creditcard,237.66875,shopping,1,0
39,1,4.921318,paypal,38.02361111,food,0,0
7,1,4.52458,creditcard,6.754861111,food,0,0
304,1,4.836982,creditcard,303.9875,electronics,1,0
1723,1,3.954522,creditcard,1.205555556,food,1,0
90,2,4.742303,creditcard,0.010416667,electronics,1,0
2000,1,4.921318,creditcard,0,food,1,0
2000,1,4.745402,creditcard,2.175,food,0,0
1,1,4.057414,paypal,0.000694444,shopping,,1
7,1,4.921318,creditcard,5.999305556,electronics,1,0
839,1,4.886641,creditcard,0,food,1,0
560,1,4.745402,creditcard,44.70416667,food,0,0
32,2,5.017904,creditcard,0,food,1,0
448,1,4.965339,creditcard,0,food,0,0
147,1,4.52458,creditcard,0,shopping,1,0
65,1,4.895263,paypal,57.79097222,electronics,1,0
12,1,4.921349,paypal,11.13819444,electronics,1,0
863,2,4.748314,creditcard,0,food,0,0
1982,1,4.461622,paypal,308.9527778,food,1,0
166,1,4.886641,paypal,165.8708333,electronics,0,0
1808,1,4.921349,paypal,0.000694444,electronics,1,0
241,1,4.876771,creditcard,0,food,1,0
165,1,4.965339,creditcard,0.000694444,shopping,0,0
1732,1,4.505662,paypal,111.16875,food,0,0
2000,1,4.962055,paypal,900.7666667,shopping,0,0
712,1,4.965339,creditcard,550.9201389,shopping,1,0
2000,1,4.886641,paypal,48.69236111,food,1,0
744,1,5.017904,paypal,620.73125,food,1,0
1742,1,4.836982,paypal,1166.480556,shopping,1,0
16,1,4.836982,creditcard,0,shopping,1,0
2000,1,4.52458,creditcard,0.000694444,food,1,0
2,1,3.954522,creditcard,1.161805556,electronics,1,0
114,1,4.742303,paypal,0,food,1,0
358,1,4.895263,storecredit,0,electronics,1,0
1708,1,4.921349,creditcard,0,electronics,1,0
503,1,4.742303,creditcard,0.008333333,food,1,0
282,1,5.017904,creditcard,0.109722222,electronics,1,0
2000,1,4.742303,creditcard,0,shopping,1,0
120,1,4.52458,paypal,119.1368056,electronics,1,0
992,1,4.876771,creditcard,667.1534722,shopping,1,0
83,1,4.836982,creditcard,80.87708333,shopping,0,0
73,1,4.962055,paypal,72.98333333,shopping,0,0
29,1,5.034622,creditcard,0,shopping,0,0
5,1,4.52458,creditcard,0.000694444,food,0,0
2000,1,4.745402,paypal,110.1756944,electronics,0,0
1107,1,4.962055,creditcard,0,shopping,0,0
2000,1,4.742303,paypal,0,shopping,0,0
18,1,4.745402,paypal,0,food,0,0
897,1,4.745402,paypal,208.8222222,shopping,0,0
2,1,4.921349,creditcard,1.010416667,electronics,1,0
2000,1,5.034622,creditcard,0,food,0,0
1425,1,4.745402,creditcard,0.000694444,electronics,0,0
5,1,4.962055,creditcard,0,food,0,0
2000,1,5.040929,paypal,1.077083333,food,1,0
2000,1,4.836982,creditcard,567.4451389,shopping,1,0
2,1,4.876771,creditcard,1.336111111,electronics,0,0
211,1,4.876771,creditcard,0,electronics,1,0
1870,1,3.954522,storecredit,0,electronics,1,0
153,1,4.836982,creditcard,0,electronics,0,0
105,1,4.745402,creditcard,104.6451389,electronics,1,0
1405,1,5.034622,paypal,440.66875,food,1,0
128,2,4.505662,creditcard,36.51180556,food,1,0
1673,1,5.034622,creditcard,0,electronics,1,0
13,1,4.748314,creditcard,12.04097222,electronics,1,0
380,1,4.057414,creditcard,0,food,1,0
259,1,4.745402,creditcard,0,shopping,0,0
1284,1,4.965339,creditcard,1181.336806,electronics,0,0
2000,1,4.965339,creditcard,0,electronics,1,0
107,1,4.895263,creditcard,0,shopping,1,0
981,1,4.52458,creditcard,0.000694444,electronics,0,0
122,1,4.921318,creditcard,0.007638889,electronics,1,0
1761,1,4.057414,creditcard,1.320138889,food,1,0
71,1,4.921349,creditcard,0.145833333,electronics,0,0
2000,1,4.505662,creditcard,0.192361111,electronics,1,0
432,1,4.745402,creditcard,0,shopping,1,0
165,1,4.057414,creditcard,164.9930556,shopping,0,0
45,1,5.040929,creditcard,44.04513889,food,1,0
2000,1,4.52458,creditcard,0.010416667,electronics,1,0
30,1,4.836982,paypal,29.16736111,electronics,1,0
3,1,4.745402,creditcard,2.863194444,electronics,0,0
827,1,4.876771,creditcard,0,electronics,0,0
1661,1,4.748314,creditcard,0,food,0,0
2000,1,4.962055,creditcard,0,shopping,0,0
690,1,4.52458,creditcard,657.5263889,shopping,1,0
1,1,4.921318,creditcard,0.000694444,food,,1
1082,1,5.034622,paypal,0,shopping,1,0
25,1,4.962055,storecredit,0,food,1,0
1594,1,4.965339,creditcard,341.5770833,food,1,0
2000,1,4.921349,creditcard,19.04930556,shopping,0,0
33,2,4.921349,creditcard,32.14375,shopping,1,0
1493,1,4.921318,paypal,0,electronics,1,0
1298,1,4.962055,creditcard,0,shopping,0,0
12,1,4.748314,creditcard,0,shopping,0,0
1197,1,5.017904,paypal,0,food,1,0
7,1,4.748314,creditcard,1.004166667,electronics,1,0
796,1,4.965339,creditcard,345.03125,electronics,1,0
308,1,4.876771,paypal,0,electronics,0,0
1697,1,5.034622,creditcard,0.001388889,electronics,1,0
2,1,4.836982,creditcard,0,electronics,0,0
4,1,4.876771,paypal,3.765277778,food,0,0
39,1,4.52458,creditcard,0.000694444,food,0,0
1662,1,4.876771,paypal,802.9104167,food,1,0
107,1,2.94894,creditcard,0,food,1,0
42,1,4.876771,paypal,41.80138889,shopping,0,0
437,1,4.965339,creditcard,0,shopping,0,0
1589,1,4.921318,creditcard,1214.923611,electronics,0,0
2000,1,5.034622,creditcard,125.2201389,food,0,0
1783,1,4.895263,creditcard,716.9868056,shopping,1,0
414,1,4.921318,creditcard,131.1854167,food,0,0
2000,1,4.836982,creditcard,608.6819444,shopping,1,0
923,1,4.057414,creditcard,0.027777778,food,1,0
1697,1,4.921318,creditcard,1,electronics,1,0
3,1,4.461622,creditcard,2.847222222,shopping,0,0
67,1,4.836982,paypal,0,shopping,0,0
1719,1,4.52458,creditcard,0.001388889,electronics,0,0
4,1,4.921349,paypal,0,shopping,0,0
1259,1,4.921318,creditcard,0,electronics,0,0
85,1,4.921349,creditcard,0,electronics,0,0
175,1,4.921318,paypal,174.0027778,electronics,0,0
2000,1,4.742303,creditcard,0.000694444,shopping,0,0
15,1,5.040929,creditcard,0,shopping,1,0
427,1,4.876771,creditcard,0,food,1,0
30,1,4.742303,creditcard,0,food,0,0
1986,1,3.954522,paypal,0.000694444,food,0,0
118,1,4.52458,paypal,117.5104167,shopping,1,0
2000,1,4.836982,creditcard,0,shopping,1,0
2000,1,4.057414,creditcard,200.9409722,electronics,0,0
1096,1,4.921318,creditcard,495.9666667,food,1,0
1,2,4.52458,creditcard,0,food,,1
210,1,4.745402,creditcard,0,shopping,1,0
121,1,5.040929,creditcard,17.32430556,electronics,1,0
24,1,3.954522,paypal,0,shopping,0,0
159,1,5.034622,paypal,0,food,0,0
2000,1,4.461622,creditcard,618.7590278,electronics,1,0
65,1,5.034622,creditcard,0.002083333,food,0,0
77,1,4.745402,storecredit,76.21458333,electronics,0,0
744,1,4.745402,creditcard,0.784027778,food,1,0
14,1,4.745402,creditcard,13.75208333,food,0,0
2000,1,4.962055,creditcard,0,food,1,0
1573,1,5.017904,creditcard,0,shopping,0,0
56,1,4.965339,paypal,0,electronics,1,0
2000,1,4.057414,creditcard,0,food,0,0
722,1,4.921349,creditcard,265.8125,shopping,0,0
11,1,4.895263,creditcard,0,food,0,0
187,1,4.748314,paypal,0,food,1,0
5,1,4.886641,creditcard,0.001388889,electronics,1,0
2000,1,4.965339,creditcard,1051.911111,shopping,0,0
16,1,4.921349,creditcard,0,food,1,0
885,1,5.034622,creditcard,875.1701389,electronics,1,0
3,1,4.742303,creditcard,2.575694444,food,0,0
5,1,4.52458,creditcard,0.114583333,food,1,0
93,1,4.876771,paypal,0,food,0,0
848,1,4.876771,storecredit,157.1034722,food,0,0
779,1,5.034622,creditcard,0,food,1,0
6,2,4.505662,creditcard,4.997222222,shopping,1,0
1745,1,4.745402,creditcard,0,food,0,0
589,1,4.962055,creditcard,0,electronics,1,0
3,1,5.040929,storecredit,0.000694444,shopping,1,0
115,1,4.962055,creditcard,105.0541667,electronics,1,0
2000,1,4.921318,paypal,263.0798611,food,1,0
1159,1,4.921318,creditcard,0,electronics,1,0
862,1,4.921318,paypal,0,shopping,0,0
2000,1,4.921318,creditcard,287.8965278,electronics,1,0
118,1,5.040929,creditcard,0.015972222,shopping,0,0
919,1,3.954522,creditcard,180.4284722,electronics,0,0
1725,1,4.745402,creditcard,324.4194444,electronics,0,0
5,1,4.836982,creditcard,4.890277778,electronics,0,0
45,1,4.965339,creditcard,0.000694444,electronics,1,0
767,1,5.017904,creditcard,0.139583333,electronics,0,0
272,1,4.921318,creditcard,239.9763889,shopping,1,0
21,1,4.895263,creditcard,0,electronics,0,0
14,2,4.965339,creditcard,8.895138889,food,1,0
2000,1,5.034622,creditcard,356.0368056,shopping,1,0
434,1,4.836982,creditcard,0.002777778,electronics,1,0
5,2,4.52458,paypal,4.929861111,food,1,0
959,1,5.034622,creditcard,0,electronics,1,0
1217,1,4.965339,creditcard,0.001388889,shopping,0,0
241,1,4.057414,creditcard,65.23680556,electronics,0,0
1536,1,5.040929,paypal,1143.990278,shopping,0,0
1542,1,4.962055,paypal,0.1875,shopping,0,0
1330,2,4.057414,paypal,0.002083333,electronics,1,0
6,1,4.742303,creditcard,5.770138889,shopping,1,0
4,1,4.742303,storecredit,3.656944444,electronics,0,0
1088,1,5.040929,creditcard,0.001388889,shopping,0,0
1565,1,4.886641,creditcard,0,food,0,0
1244,1,4.748314,creditcard,0.008333333,food,0,0
150,1,4.921349,creditcard,0,electronics,0,0
2000,1,5.017904,storecredit,125.1020833,food,1,0
11,1,4.886641,creditcard,0,electronics,1,0
2000,1,4.921349,creditcard,38.04930556,electronics,0,0
180,1,4.836982,storecredit,0,electronics,0,0
2000,1,4.962055,creditcard,1976.786806,electronics,1,0
7,1,4.921318,storecredit,0,food,1,0
503,1,4.895263,creditcard,0,electronics,0,0
136,2,4.962055,creditcard,135.8576389,shopping,0,0
1852,1,5.040929,creditcard,469.5625,electronics,1,0
733,2,4.921318,creditcard,0,shopping,0,0
2000,1,5.034622,paypal,1120.663889,food,1,0
221,1,4.886641,creditcard,0,food,0,0
2000,1,5.040929,creditcard,0,shopping,0,0
703,1,5.040929,creditcard,0,food,1,0
